class,method_id,name,param,reason,module,already_spatial
A,84,Quantum Wave Interference,scale,2 arithmetic use(s) of `scale`,image_pipeline/methods/simulations/quantum_interference.py,False
C,84,Quantum Wave Interference,anim_mode,categorical/str,image_pipeline/methods/simulations/quantum_interference.py,False
C,84,Quantum Wave Interference,anim_speed,non-spatial by name,image_pipeline/methods/simulations/quantum_interference.py,False
B,79,Random Walk,walkers,"structural use: max(), range()",image_pipeline/methods/simulations/random_walk.py,False
C,79,Random Walk,steps,non-spatial by name,image_pipeline/methods/simulations/random_walk.py,False
B,79,Random Walk,step_size,"structural use: compare, uniform()",image_pipeline/methods/simulations/random_walk.py,False
C,79,Random Walk,walker_type,categorical/str,image_pipeline/methods/simulations/random_walk.py,False
C,79,Random Walk,walk_style,categorical/str,image_pipeline/methods/simulations/random_walk.py,False
C,79,Random Walk,color_mode,categorical/str,image_pipeline/methods/simulations/random_walk.py,False
C,79,Random Walk,palette_name,categorical/str,image_pipeline/methods/simulations/random_walk.py,False
C,79,Random Walk,background,categorical/str,image_pipeline/methods/simulations/random_walk.py,False
C,79,Random Walk,anim_mode,categorical/str,image_pipeline/methods/simulations/random_walk.py,False
C,79,Random Walk,anim_speed,non-spatial by name,image_pipeline/methods/simulations/random_walk.py,False
A,79,Random Walk,drift_x,1 arithmetic use(s) of `drift_x`,image_pipeline/methods/simulations/random_walk.py,False
A,79,Random Walk,drift_y,1 arithmetic use(s) of `drift_y`,image_pipeline/methods/simulations/random_walk.py,False
A,79,Random Walk,attractor_x,1 arithmetic use(s) of `attractor_x`,image_pipeline/methods/simulations/random_walk.py,False
A,79,Random Walk,attractor_y,1 arithmetic use(s) of `attractor_y`,image_pipeline/methods/simulations/random_walk.py,False
A,79,Random Walk,attractor_strength,2 arithmetic use(s) of `attractor_strength`,image_pipeline/methods/simulations/random_walk.py,False
C,79,Random Walk,walk_width,never used arithmetically,image_pipeline/methods/simulations/random_walk.py,False
A,79,Random Walk,fade_alpha,1 arithmetic use(s) of `fade_alpha`,image_pipeline/methods/simulations/random_walk.py,False
B,79,Random Walk,noise_scale,structural use: compare,image_pipeline/methods/simulations/random_walk.py,False
C,79,Random Walk,boundary,categorical/str,image_pipeline/methods/simulations/random_walk.py,False
C,157,Swift-Hohenberg (Convection),anim_mode,categorical/str,image_pipeline/methods/simulations/rayleigh_benard.py,False
A,157,Swift-Hohenberg (Convection),r,already migrated (spatial: True),image_pipeline/methods/simulations/rayleigh_benard.py,True
A,157,Swift-Hohenberg (Convection),q0,already migrated (spatial: True),image_pipeline/methods/simulations/rayleigh_benard.py,True
C,157,Swift-Hohenberg (Convection),n_frames,non-spatial by name,image_pipeline/methods/simulations/rayleigh_benard.py,False
C,157,Swift-Hohenberg (Convection),dt,non-spatial by name,image_pipeline/methods/simulations/rayleigh_benard.py,False
C,157,Swift-Hohenberg (Convection),grid_div,categorical/str,image_pipeline/methods/simulations/rayleigh_benard.py,False
B,157,Swift-Hohenberg (Convection),noise,structural use: normal(),image_pipeline/methods/simulations/rayleigh_benard.py,False
A,157,Swift-Hohenberg (Convection),morph_speed,2 arithmetic use(s) of `morph_sp`,image_pipeline/methods/simulations/rayleigh_benard.py,False
C,109,Rayleigh-Taylor Instability,source,categorical/str,image_pipeline/methods/simulations/rayleigh_taylor.py,False
A,109,Rayleigh-Taylor Instability,gravity,already migrated (spatial: True),image_pipeline/methods/simulations/rayleigh_taylor.py,True
A,109,Rayleigh-Taylor Instability,diffusion,already migrated (spatial: True),image_pipeline/methods/simulations/rayleigh_taylor.py,True
B,109,Rayleigh-Taylor Instability,perturb_amp,structural use: _build_initial_field(),image_pipeline/methods/simulations/rayleigh_taylor.py,False
B,109,Rayleigh-Taylor Instability,perturb_freq,structural use: _build_initial_field(),image_pipeline/methods/simulations/rayleigh_taylor.py,False
B,109,Rayleigh-Taylor Instability,noise_smooth,structural use: _build_initial_field(),image_pipeline/methods/simulations/rayleigh_taylor.py,False
B,109,Rayleigh-Taylor Instability,atwood,structural use: _build_initial_field(),image_pipeline/methods/simulations/rayleigh_taylor.py,False
B,109,Rayleigh-Taylor Instability,sharpness,structural use: _render_density(),image_pipeline/methods/simulations/rayleigh_taylor.py,False
C,109,Rayleigh-Taylor Instability,palette,categorical/str,image_pipeline/methods/simulations/rayleigh_taylor.py,False
C,109,Rayleigh-Taylor Instability,n_frames,non-spatial by name,image_pipeline/methods/simulations/rayleigh_taylor.py,False
C,109,Rayleigh-Taylor Instability,anim_mode,categorical/str,image_pipeline/methods/simulations/rayleigh_taylor.py,False
C,109,Rayleigh-Taylor Instability,anim_speed,non-spatial by name,image_pipeline/methods/simulations/rayleigh_taylor.py,False
C,32,Reaction Diffusion,source,categorical/str,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,preset,categorical/str,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,species,categorical/str,image_pipeline/methods/simulations/reaction_diffusion.py,False
A,32,Reaction Diffusion,feed_rate,4 arithmetic use(s) of `F`,image_pipeline/methods/simulations/reaction_diffusion.py,False
A,32,Reaction Diffusion,kill_rate,2 arithmetic use(s) of `k`,image_pipeline/methods/simulations/reaction_diffusion.py,False
A,32,Reaction Diffusion,diff_u,2 arithmetic use(s) of `Du`,image_pipeline/methods/simulations/reaction_diffusion.py,False
A,32,Reaction Diffusion,diff_v,2 arithmetic use(s) of `Dv`,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,dt,non-spatial by name,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,iterations,non-spatial by name,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,quality,categorical/str,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,seed_type,categorical/str,image_pipeline/methods/simulations/reaction_diffusion.py,False
B,32,Reaction Diffusion,seed_size,structural use: min(),image_pipeline/methods/simulations/reaction_diffusion.py,False
B,32,Reaction Diffusion,perturbations,structural use: range(),image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,boundary,categorical/str,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,color_mode,categorical/str,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,palette,categorical/str,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,style_map,categorical/str,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,style_map_axis,categorical/str,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,feedback_strength,never used arithmetically,image_pipeline/methods/simulations/reaction_diffusion.py,False
A,32,Reaction Diffusion,bias_x,1 arithmetic use(s) of `bias_x`,image_pipeline/methods/simulations/reaction_diffusion.py,False
A,32,Reaction Diffusion,bias_y,1 arithmetic use(s) of `bias_y`,image_pipeline/methods/simulations/reaction_diffusion.py,False
B,32,Reaction Diffusion,inject_x,structural use: compare,image_pipeline/methods/simulations/reaction_diffusion.py,False
B,32,Reaction Diffusion,inject_y,structural use: compare,image_pipeline/methods/simulations/reaction_diffusion.py,False
A,32,Reaction Diffusion,inject_strength,2 arithmetic use(s) of `inject_strength`,image_pipeline/methods/simulations/reaction_diffusion.py,False
B,32,Reaction Diffusion,particle_count,"structural use: compare, random(), range()",image_pipeline/methods/simulations/reaction_diffusion.py,False
A,32,Reaction Diffusion,particle_speed,2 arithmetic use(s) of `particle_speed`,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,anim_mode,categorical/str,image_pipeline/methods/simulations/reaction_diffusion.py,False
C,32,Reaction Diffusion,anim_speed,non-spatial by name,image_pipeline/methods/simulations/reaction_diffusion.py,False
B,117,Refractive Caustics,wave_amplitude,"structural use: _build_heightfield(), _build_heightfield_multi_source()",image_pipeline/methods/simulations/refractive_caustics.py,False
B,117,Refractive Caustics,n_waves,"structural use: _build_heightfield(), _build_heightfield_multi_source()",image_pipeline/methods/simulations/refractive_caustics.py,False
A,117,Refractive Caustics,depth,already migrated (spatial: True),image_pipeline/methods/simulations/refractive_caustics.py,True
A,117,Refractive Caustics,chromatic_strength,already migrated (spatial: True),image_pipeline/methods/simulations/refractive_caustics.py,True
C,117,Refractive Caustics,palette,categorical/str,image_pipeline/methods/simulations/refractive_caustics.py,False
C,117,Refractive Caustics,anim_mode,categorical/str,image_pipeline/methods/simulations/refractive_caustics.py,False
C,117,Refractive Caustics,anim_speed,non-spatial by name,image_pipeline/methods/simulations/refractive_caustics.py,False
